Physical Time: Physical Time (s),star
2.6635,1473.188117
2.664,1473.188057
2.6645,1473.187996
2.665,1473.187936
2.6655,1473.187875
2.666,1473.187815
2.6665,1473.187755
2.667,1473.187694
2.6675,1473.187634
2.668,1473.187574
2.6685,1473.187513
2.669,1473.187453
2.6695,1473.187393
2.67,1473.187333
2.6705,1473.187272
2.671,1473.187212
2.6715,1473.187152
2.672,1473.187092
2.6725,1473.187032
2.673,1473.186972
2.6735,1473.186912
2.674,1473.186852
2.6745,1473.186791
2.675,1473.186731
2.6755,1473.186671
2.676,1473.186611
2.6765,1473.186551
2.677,1473.186492
2.6775,1473.186432
2.678,1473.186372
2.6785,1473.186312
2.679,1473.186252
2.6795,1473.186192
2.68,1473.186132
2.6805,1473.186072
2.681,1473.186013
2.6815,1473.185953
2.682,1473.185893
2.6825,1473.185833
2.683,1473.185774
2.6835,1473.185714
2.684,1473.185654
2.6845,1473.185594
2.685,1473.185535
2.6855,1473.185475
2.686,1473.185416
2.6865,1473.185356
2.687,1473.185296
2.6875,1473.185237
2.688,1473.185177
2.6885,1473.185118
2.689,1473.185058
2.6895,1473.184999
2.69,1473.184939
2.6905,1473.18488
2.691,1473.18482
2.6915,1473.184761
2.692,1473.184702
2.6925,1473.184642
2.693,1473.184583
2.6935,1473.184524
2.694,1473.184464
2.6945,1473.184405
2.695,1473.184346
2.6955,1473.184287
2.696,1473.184227
2.6965,1473.184168
2.697,1473.184109
2.6975,1473.18405
2.698,1473.183991
2.6985,1473.183931
2.699,1473.183872
2.6995,1473.183813
2.7,1473.183754
2.7005,1473.183695
2.701,1473.183636
2.7015,1473.183577
2.702,1473.183518
2.7025,1473.183459
2.703,1473.1834
2.7035,1473.183341
2.704,1473.183282
2.7045,1473.183223
2.705,1473.183164
2.7055,1473.183106
2.706,1473.183047
2.7065,1473.182988
2.707,1473.182929
2.7075,1473.18287
2.708,1473.182812
2.7085,1473.182753
2.709,1473.182694
2.7095,1473.182635
2.71,1473.182577
2.7105,1473.182518
2.711,1473.182459
2.7115,1473.182401
2.712,1473.182342
2.7125,1473.182283
2.713,1473.182225
2.7135,1473.182166
2.714,1473.182108
2.7145,1473.182049
2.715,1473.181991
2.7155,1473.181932
2.716,1473.181874
2.7165,1473.181815
2.717,1473.181757
2.7175,1473.181698
2.718,1473.18164
2.7185,1473.181582
2.719,1473.181523
2.7195,1473.181465
2.72,1473.181407
2.7205,1473.181348
2.721,1473.18129
2.7215,1473.181232
2.722,1473.181173
2.7225,1473.181115
2.723,1473.181057
2.7235,1473.180999
2.724,1473.180941
2.7245,1473.180882
2.725,1473.180824
2.7255,1473.180766
2.726,1473.180708
2.7265,1473.18065
2.727,1473.180592
2.7275,1473.180534
2.728,1473.180476
2.7285,1473.180418
2.729,1473.18036
2.7295,1473.180302
2.73,1473.180244
2.7305,1473.180186
2.731,1473.180128
2.7315,1473.18007
2.732,1473.180012
2.7325,1473.179955
2.733,1473.179897
2.7335,1473.179839
2.734,1473.179781
2.7345,1473.179723
2.735,1473.179666
2.7355,1473.179608
2.736,1473.17955
2.7365,1473.179492
2.737,1473.179435
2.7375,1473.179377
2.738,1473.179319
2.7385,1473.179262
2.739,1473.179204
2.7395,1473.179147
2.74,1473.179089
2.7405,1473.179031
2.741,1473.178974
2.7415,1473.178916
2.742,1473.178859
2.7425,1473.178801
2.743,1473.178744
2.7435,1473.178686
2.744,1473.178629
2.7445,1473.178572
2.745,1473.178514
2.7455,1473.178457
2.746,1473.178399
2.7465,1473.178342
2.747,1473.178285
2.7475,1473.178228
2.748,1473.17817
2.7485,1473.178113
2.749,1473.178056
2.7495,1473.177998
2.75,1473.177941
2.7505,1473.177884
2.751,1473.177827
2.7515,1473.17777
2.752,1473.177713
2.7525,1473.177656
2.753,1473.177598
2.7535,1473.177541
2.754,1473.177484
2.7545,1473.177427
2.755,1473.17737
2.7555,1473.177313
2.756,1473.177256
2.7565,1473.177199
2.757,1473.177142
2.7575,1473.177085
2.758,1473.177028
2.7585,1473.176972
2.759,1473.176915
2.7595,1473.176858
2.76,1473.176801
2.7605,1473.176744
2.761,1473.176687
2.7615,1473.176631
2.762,1473.176574
2.7625,1473.176517
2.763,1473.17646
2.7635,1473.176404
2.764,1473.176347
2.7645,1473.17629
2.765,1473.176234
2.7655,1473.176177
2.766,1473.17612
2.7665,1473.176064
2.767,1473.176007
2.7675,1473.175951
2.768,1473.175894
2.7685,1473.175837
2.769,1473.175781
2.7695,1473.175724
2.77,1473.175668
2.7705,1473.175611
2.771,1473.175555
2.7715,1473.175499
2.772,1473.175442
2.7725,1473.175386
2.773,1473.175329
2.7735,1473.175273
2.774,1473.175217
2.7745,1473.17516
2.775,1473.175104
2.7755,1473.175048
2.776,1473.174992
2.7765,1473.174935
2.777,1473.174879
2.7775,1473.174823
2.778,1473.174767
2.7785,1473.174711
2.779,1473.174654
2.7795,1473.174598
2.78,1473.174542
2.7805,1473.174486
2.781,1473.17443
2.7815,1473.174374
2.782,1473.174318
2.7825,1473.174262
2.783,1473.174206
2.7835,1473.17415
2.784,1473.174094
2.7845,1473.174038
2.785,1473.173982
2.7855,1473.173926
2.786,1473.17387
2.7865,1473.173814
2.787,1473.173758
2.7875,1473.173703
2.788,1473.173647
2.7885,1473.173591
2.789,1473.173535
2.7895,1473.173479
2.79,1473.173424
2.7905,1473.173368
2.791,1473.173312
2.7915,1473.173256
2.792,1473.173201
2.7925,1473.173145
2.793,1473.173089
2.7935,1473.173034
2.794,1473.172978
2.7945,1473.172923
2.795,1473.172867
2.7955,1473.172812
2.796,1473.172756
2.7965,1473.1727
2.797,1473.172645
2.7975,1473.172589
2.798,1473.172534
2.7985,1473.172479
2.799,1473.172423
2.7995,1473.172368
2.8,1473.172312
2.8005,1473.172257
2.801,1473.172202
2.8015,1473.172146
2.802,1473.172091
2.8025,1473.172036
2.803,1473.17198
2.8035,1473.171925
2.804,1473.17187
2.8045,1473.171815
2.805,1473.171759
2.8055,1473.171704
2.806,1473.171649
2.8065,1473.171594
2.807,1473.171539
2.8075,1473.171483
2.808,1473.171428
2.8085,1473.171373
2.809,1473.171318
2.8095,1473.171263
2.81,1473.171208
2.8105,1473.171153
2.811,1473.171098
2.8115,1473.171043
2.812,1473.170988
2.8125,1473.170933
2.813,1473.170878
2.8135,1473.170823
2.814,1473.170768
2.8145,1473.170713
2.815,1473.170659
2.8155,1473.170604
2.816,1473.170549
2.8165,1473.170494
2.817,1473.170439
2.8175,1473.170385
2.818,1473.17033
2.8185,1473.170275
2.819,1473.17022
2.8195,1473.170166
2.82,1473.170111
2.8205,1473.170056
2.821,1473.170002
2.8215,1473.169947
2.822,1473.169892
2.8225,1473.169838
2.823,1473.169783
2.8235,1473.169729
2.824,1473.169674
2.8245,1473.169619
2.825,1473.169565
2.8255,1473.16951
2.826,1473.169456
2.8265,1473.169402
2.827,1473.169347
2.8275,1473.169293
2.828,1473.169238
2.8285,1473.169184
2.829,1473.169129
2.8295,1473.169075
2.83,1473.169021
2.8305,1473.168966
2.831,1473.168912
2.8315,1473.168858
2.832,1473.168804
2.8325,1473.168749
2.833,1473.168695
2.8335,1473.168641
2.834,1473.168587
2.8345,1473.168532
2.835,1473.168478
2.8355,1473.168424
2.836,1473.16837
2.8365,1473.168316
2.837,1473.168262
2.8375,1473.168208
2.838,1473.168154
2.8385,1473.1681
2.839,1473.168046
2.8395,1473.167992
2.84,1473.167938
2.8405,1473.167884
2.841,1473.16783
2.8415,1473.167776
2.842,1473.167722
2.8425,1473.167668
2.843,1473.167614
2.8435,1473.16756
2.844,1473.167506
2.8445,1473.167452
2.845,1473.167399
2.8455,1473.167345
2.846,1473.167291
2.8465,1473.167237
2.847,1473.167184
2.8475,1473.16713
2.848,1473.167076
2.8485,1473.167022
2.849,1473.166969
2.8495,1473.166915
2.85,1473.166861
2.8505,1473.166808
2.851,1473.166754
2.8515,1473.166701
2.852,1473.166647
2.8525,1473.166593
2.853,1473.16654
2.8535,1473.166486
2.854,1473.166433
2.8545,1473.166379
2.855,1473.166326
2.8555,1473.166272
2.856,1473.166219
2.8565,1473.166166
2.857,1473.166112
2.8575,1473.166059
2.858,1473.166005
2.8585,1473.165952
2.859,1473.165899
2.8595,1473.165845
2.86,1473.165792
2.8605,1473.165739
2.861,1473.165686
2.8615,1473.165632
2.862,1473.165579
2.8625,1473.165526
2.863,1473.165473
2.8635,1473.165419
2.864,1473.165366
2.8645,1473.165313
2.865,1473.16526
2.8655,1473.165207
2.866,1473.165154
2.8665,1473.165101
2.867,1473.165048
2.8675,1473.164995
2.868,1473.164942
2.8685,1473.164889
2.869,1473.164836
2.8695,1473.164783
2.87,1473.16473
2.8705,1473.164677
2.871,1473.164624
2.8715,1473.164571
2.872,1473.164518
2.8725,1473.164465
2.873,1473.164412
2.8735,1473.164359
2.874,1473.164307
2.8745,1473.164254
2.875,1473.164201
2.8755,1473.164148
2.876,1473.164095
2.8765,1473.164043
2.877,1473.16399
2.8775,1473.163937
2.878,1473.163885
2.8785,1473.163832
2.879,1473.163779
2.8795,1473.163727
2.88,1473.163674
2.8805,1473.163621
2.881,1473.163569
2.8815,1473.163516
2.882,1473.163464
2.8825,1473.163411
2.883,1473.163359
2.8835,1473.163306
2.884,1473.163254
2.8845,1473.163201
2.885,1473.163149
2.8855,1473.163096
2.886,1473.163044
2.8865,1473.162991
2.887,1473.162939
2.8875,1473.162887
2.888,1473.162834
2.8885,1473.162782
2.889,1473.16273
2.8895,1473.162677
2.89,1473.162625
2.8905,1473.162573
2.891,1473.162521
2.8915,1473.162468
2.892,1473.162416
2.8925,1473.162364
2.893,1473.162312
2.8935,1473.16226
2.894,1473.162207
2.8945,1473.162155
2.895,1473.162103
2.8955,1473.162051
2.896,1473.161999
2.8965,1473.161947
2.897,1473.161895
2.8975,1473.161843
2.898,1473.161791
2.8985,1473.161739
2.899,1473.161687
2.8995,1473.161635
2.9,1473.161583
2.9005,1473.161531
2.901,1473.161479
2.9015,1473.161427
2.902,1473.161375
2.9025,1473.161324
2.903,1473.161272
2.9035,1473.16122
2.904,1473.161168
2.9045,1473.161116
2.905,1473.161064
2.9055,1473.161013
2.906,1473.160961
2.9065,1473.160909
2.907,1473.160857
2.9075,1473.160806
2.908,1473.160754
2.9085,1473.160702
2.909,1473.160651
2.9095,1473.160599
2.91,1473.160548
2.9105,1473.160496
2.911,1473.160444
2.9115,1473.160393
2.912,1473.160341
2.9125,1473.16029
2.913,1473.160238
2.9135,1473.160187
2.914,1473.160135
2.9145,1473.160084
2.915,1473.160032
2.9155,1473.159981
2.916,1473.159929
2.9165,1473.159878
2.917,1473.159827
2.9175,1473.159775
2.918,1473.159724
2.9185,1473.159673
2.919,1473.159621
2.9195,1473.15957
2.92,1473.159519
2.9205,1473.159467
2.921,1473.159416
2.9215,1473.159365
2.922,1473.159314
2.9225,1473.159263
2.923,1473.159211
2.9235,1473.15916
2.924,1473.159109
2.9245,1473.159058
2.925,1473.159007
2.9255,1473.158956
2.926,1473.158905
2.9265,1473.158853
2.927,1473.158802
2.9275,1473.158751
2.928,1473.1587
2.9285,1473.158649
2.929,1473.158598
2.9295,1473.158547
2.93,1473.158496
2.9305,1473.158446
2.931,1473.158395
2.9315,1473.158344
2.932,1473.158293
2.9325,1473.158242
2.933,1473.158191
2.9335,1473.15814
2.934,1473.158089
2.9345,1473.158039
2.935,1473.157988
2.9355,1473.157937
2.936,1473.157886
2.9365,1473.157836
2.937,1473.157785
2.9375,1473.157734
2.938,1473.157683
2.9385,1473.157633
2.939,1473.157582
2.9395,1473.157531
2.94,1473.157481
2.9405,1473.15743
2.941,1473.15738
2.9415,1473.157329
2.942,1473.157278
2.9425,1473.157228
2.943,1473.157177
2.9435,1473.157127
2.944,1473.157076
2.9445,1473.157026
2.945,1473.156975
2.9455,1473.156925
2.946,1473.156874
2.9465,1473.156824
2.947,1473.156774
2.9475,1473.156723
2.948,1473.156673
2.9485,1473.156623
2.949,1473.156572
2.9495,1473.156522
2.95,1473.156472
2.9505,1473.156421
2.951,1473.156371
2.9515,1473.156321
2.952,1473.156271
2.9525,1473.15622
2.953,1473.15617
2.9535,1473.15612
2.954,1473.15607
2.9545,1473.15602
2.955,1473.155969
2.9555,1473.155919
2.956,1473.155869
2.9565,1473.155819
2.957,1473.155769
2.9575,1473.155719
2.958,1473.155669
2.9585,1473.155619
2.959,1473.155569
2.9595,1473.155519
2.96,1473.155469
2.9605,1473.155419
2.961,1473.155369
2.9615,1473.155319
2.962,1473.155269
2.9625,1473.155219
2.963,1473.155169
2.9635,1473.155119
2.964,1473.15507
2.9645,1473.15502
2.965,1473.15497
2.9655,1473.15492
2.966,1473.15487
2.9665,1473.154821
2.967,1473.154771
2.9675,1473.154721
2.968,1473.154671
2.9685,1473.154622
2.969,1473.154572
2.9695,1473.154522
2.97,1473.154473
2.9705,1473.154423
2.971,1473.154373
2.9715,1473.154324
2.972,1473.154274
2.9725,1473.154225
2.973,1473.154175
2.9735,1473.154125
2.974,1473.154076
2.9745,1473.154026
2.975,1473.153977
2.9755,1473.153927
2.976,1473.153878
2.9765,1473.153828
2.977,1473.153779
2.9775,1473.15373
2.978,1473.15368
2.9785,1473.153631
2.979,1473.153581
2.9795,1473.153532
2.98,1473.153483
2.9805,1473.153433
2.981,1473.153384
2.9815,1473.153335
2.982,1473.153285
2.9825,1473.153236
2.983,1473.153187
2.9835,1473.153138
2.984,1473.153088
2.9845,1473.153039
2.985,1473.15299
2.9855,1473.152941
2.986,1473.152892
2.9865,1473.152843
2.987,1473.152794
2.9875,1473.152744
2.988,1473.152695
2.9885,1473.152646
2.989,1473.152597
2.9895,1473.152548
2.99,1473.152499
2.9905,1473.15245
2.991,1473.152401
2.9915,1473.152352
2.992,1473.152303
2.9925,1473.152254
2.993,1473.152205
2.9935,1473.152156
2.994,1473.152107
2.9945,1473.152059
2.995,1473.15201
2.9955,1473.151961
2.996,1473.151912
2.9965,1473.151863
2.997,1473.151814
2.9975,1473.151766
2.998,1473.151717
2.9985,1473.151668
2.999,1473.151619
2.9995,1473.151571
3,1473.151522
