Physical Time: Physical Time (s),star,cowan,parker,rectangle,star/ana
0.178,1473.4629440000,1473.226208,1473.255961,1473.22649095292,1.000141956
0.1785,1473.4644090000,1473.227075,1473.25702,1473.22735796230,1.00014243
0.179,1473.4658680000,1473.22794,1473.258075,1473.22822219599,1.000142902
0.1795,1473.4673220000,1473.228801,1473.259128,1473.22908365098,1.000143372
0.18,1473.4687700000,1473.22966,1473.260178,1473.22994232450,1.00014384
0.1805,1473.4702130000,1473.230517,1473.261226,1473.23079821394,1.000144306
0.181,1473.4716500000,1473.23137,1473.262271,1473.23165131691,1.000144771
0.1815,1473.4730810000,1473.232221,1473.263314,1473.23250163123,1.000145233
0.182,1473.4745080000,1473.233069,1473.264354,1473.23334915488,1.000145693
0.1825,1473.4759280000,1473.233914,1473.265391,1473.23419388607,1.000146152
0.183,1473.4773430000,1473.234756,1473.266426,1473.23503582315,1.000146609
0.1835,1473.4787520000,1473.235596,1473.267458,1473.23587496468,1.000147063
0.184,1473.4801560000,1473.236432,1473.268487,1473.23671130941,1.000147516
0.1845,1473.4815550000,1473.237266,1473.269514,1473.23754485623,1.000147967
0.185,1473.4829480000,1473.238097,1473.270538,1473.23837560425,1.000148417
0.1855,1473.4843350000,1473.238926,1473.27156,1473.23920355271,1.000148864
0.186,1473.4857170000,1473.239751,1473.272578,1473.24002870104,1.00014931
0.1865,1473.4870930000,1473.240574,1473.273595,1473.24085104882,1.000149753
0.187,1473.4884640000,1473.241394,1473.274608,1473.24167059582,1.000150195
0.1875,1473.4898300000,1473.242211,1473.275619,1473.24248734194,1.000150635
0.188,1473.4911900000,1473.243025,1473.276627,1473.24330128724,1.000151073
0.1885,1473.4925440000,1473.243837,1473.277633,1473.24411243195,1.000151509
0.189,1473.4938930000,1473.244645,1473.278636,1473.24492077644,1.000151943
0.1895,1473.4952370000,1473.245451,1473.279636,1473.24572632123,1.000152376
0.19,1473.4965750000,1473.246254,1473.280633,1473.24652906699,1.000152806
0.1905,1473.4979080000,1473.247055,1473.281628,1473.24732901451,1.000153234
0.191,1473.4992350000,1473.247852,1473.28262,1473.24812616477,1.000153662
0.1915,1473.5005570000,1473.248647,1473.28361,1473.24892051883,1.000154086
0.192,1473.5018730000,1473.249439,1473.284596,1473.24971207793,1.000154509
0.1925,1473.5031840000,1473.250228,1473.28558,1473.25050084341,1.00015493
0.193,1473.5044900000,1473.251014,1473.286562,1473.25128681678,1.00015535
0.1935,1473.5057900000,1473.251798,1473.28754,1473.25206999963,1.000155768
0.194,1473.5070850000,1473.252578,1473.288516,1473.25285039372,1.000156183
0.1945,1473.5083740000,1473.253356,1473.28949,1473.25362800091,1.000156597
0.195,1473.5096580000,1473.254132,1473.29046,1473.25440282318,1.000157009
0.1955,1473.5109370000,1473.254904,1473.291428,1473.25517486264,1.000157419
0.196,1473.5122100000,1473.255673,1473.292394,1473.25594412152,1.000157827
0.1965,1473.5134780000,1473.25644,1473.293356,1473.25671060214,1.000158234
0.197,1473.5147410000,1473.257204,1473.294316,1473.25747430695,1.000158639
0.1975,1473.5159980000,1473.257966,1473.295273,1473.25823523853,1.000159041
0.198,1473.5172500000,1473.258724,1473.296228,1473.25899339953,1.000159442
0.1985,1473.5184970000,1473.25948,1473.297179,1473.25974879273,1.000159842
0.199,1473.5197380000,1473.260233,1473.298129,1473.26050142101,1.000160239
0.1995,1473.5209750000,1473.260983,1473.299075,1473.26125128735,1.000160635
0.2,1473.5222050000,1473.261731,1473.300019,1473.26199839483,1.000161028
0.2005,1473.5234310000,1473.262475,1473.30096,1473.26274274663,1.00016142
0.201,1473.5246510000,1473.263217,1473.301898,1473.26348434602,1.00016181
0.2015,1473.5258670000,1473.263956,1473.302834,1473.26422319639,1.000162198
0.202,1473.5270770000,1473.264693,1473.303767,1473.26495930118,1.000162585
0.2025,1473.5282810000,1473.265427,1473.304697,1473.26569266395,1.000162969
0.203,1473.5294810000,1473.266158,1473.305625,1473.26642328835,1.000163352
0.2035,1473.5306750000,1473.266886,1473.306549,1473.26715117811,1.000163733
0.204,1473.5318640000,1473.267611,1473.307472,1473.26787633704,1.000164112
0.2045,1473.5330480000,1473.268334,1473.308391,1473.26859876904,1.00016449
0.205,1473.5342270000,1473.269054,1473.309308,1473.26931847809,1.000164866
0.2055,1473.5354010000,1473.269771,1473.310222,1473.27003546826,1.00016524
0.206,1473.5365690000,1473.270486,1473.311134,1473.27074974367,1.000165612
0.2065,1473.5377320000,1473.271198,1473.312043,1473.27146130856,1.000165982
0.207,1473.5388910000,1473.271907,1473.312949,1473.27217016722,1.000166351
0.2075,1473.5400440000,1473.272614,1473.313852,1473.27287632400,1.000166718
0.208,1473.5411920000,1473.273317,1473.314753,1473.27357978336,1.000167082
0.2085,1473.5423350000,1473.274019,1473.315651,1473.27428054979,1.000167446
0.209,1473.5434730000,1473.274717,1473.316547,1473.27497862788,1.000167807
0.2095,1473.5446050000,1473.275413,1473.31744,1473.27567402227,1.000168167
0.21,1473.5457330000,1473.276106,1473.31833,1473.27636673769,1.000168525
0.2105,1473.5468560000,1473.276796,1473.319218,1473.27705677890,1.000168882
0.211,1473.5479740000,1473.277484,1473.320103,1473.27774415074,1.000169237
0.2115,1473.5490860000,1473.278169,1473.320985,1473.27842885813,1.000169589
0.212,1473.5501940000,1473.278851,1473.321864,1473.27911090602,1.000169941
0.2125,1473.5512970000,1473.279531,1473.322741,1473.27979029944,1.00017029
0.213,1473.5523950000,1473.280208,1473.323616,1473.28046704346,1.000170638
0.2135,1473.5534870000,1473.280883,1473.324487,1473.28114114324,1.000170984
0.214,1473.5545750000,1473.281554,1473.325357,1473.28181260395,1.000171328
0.2145,1473.5556580000,1473.282224,1473.326223,1473.28248143085,1.000171671
0.215,1473.5567360000,1473.28289,1473.327087,1473.28314762924,1.000172011
0.2155,1473.5578090000,1473.283554,1473.327948,1473.28381120447,1.00017235
0.216,1473.5588770000,1473.284215,1473.328807,1473.28447216194,1.000172688
0.2165,1473.5599410000,1473.284874,1473.329663,1473.28513050710,1.000173024
0.217,1473.5609990000,1473.28553,1473.330516,1473.28578624545,1.000173358
0.2175,1473.5620530000,1473.286184,1473.331367,1473.28643938254,1.00017369
0.218,1473.5631010000,1473.286835,1473.332215,1473.28708992396,1.000174021
0.2185,1473.5641450000,1473.287483,1473.33306,1473.28773787534,1.00017435
0.219,1473.5651840000,1473.288129,1473.333903,1473.28838324237,1.000174677
0.2195,1473.5662190000,1473.288772,1473.334744,1473.28902603076,1.000175003
0.22,1473.5672480000,1473.289412,1473.335582,1473.28966624629,1.000175327
0.2205,1473.5682730000,1473.29005,1473.336417,1473.29030389474,1.000175649
0.221,1473.5692930000,1473.290686,1473.337249,1473.29093898197,1.00017597
0.2215,1473.5703080000,1473.291319,1473.338079,1473.29157151385,1.000176289
0.222,1473.5713190000,1473.291949,1473.338907,1473.29220149631,1.000176607
0.2225,1473.5723240000,1473.292577,1473.339732,1473.29282893529,1.000176922
0.223,1473.5733250000,1473.293202,1473.340554,1473.29345383678,1.000177236
0.2235,1473.5743220000,1473.293825,1473.341374,1473.29407620681,1.000177549
0.224,1473.5753130000,1473.294445,1473.342191,1473.29469605144,1.00017786
0.2245,1473.5763000000,1473.295062,1473.343006,1473.29531337674,1.000178169
0.225,1473.5772830000,1473.295678,1473.343818,1473.29592818885,1.000178477
0.2255,1473.5782600000,1473.29629,1473.344628,1473.29654049391,1.000178783
0.226,1473.5792330000,1473.2969,1473.345435,1473.29715029809,1.000179087
0.2265,1473.5802020000,1473.297508,1473.346239,1473.29775760762,1.00017939
0.227,1473.5811660000,1473.298113,1473.347041,1473.29836242872,1.000179691
0.2275,1473.5821250000,1473.298716,1473.347841,1473.29896476766,1.000179991
0.228,1473.5830800000,1473.299316,1473.348638,1473.29956463072,1.000180289
0.2285,1473.5840300000,1473.299914,1473.349432,1473.30016202423,1.000180586
0.229,1473.5849750000,1473.300509,1473.350224,1473.30075695452,1.00018088
0.2295,1473.5859160000,1473.301102,1473.351014,1473.30134942794,1.000181174
0.23,1473.5868530000,1473.301692,1473.351801,1473.30193945090,1.000181466
0.2305,1473.5877850000,1473.30228,1473.352585,1473.30252702980,1.000181756
0.231,1473.5887120000,1473.302866,1473.353367,1473.30311217106,1.000182045
0.2315,1473.5896350000,1473.303449,1473.354147,1473.30369488113,1.000182331
0.232,1473.5905540000,1473.304029,1473.354924,1473.30427516649,1.000182617
0.2325,1473.5914680000,1473.304608,1473.355698,1473.30485303362,1.000182901
0.233,1473.5923780000,1473.305183,1473.35647,1473.30542848903,1.000183183
0.2335,1473.5932830000,1473.305757,1473.35724,1473.30600153925,1.000183464
0.234,1473.5941840000,1473.306328,1473.358007,1473.30657219082,1.000183744
0.2345,1473.5950800000,1473.306896,1473.358772,1473.30714045030,1.000184021
0.235,1473.5959720000,1473.307463,1473.359534,1473.30770632426,1.000184297
0.2355,1473.5968600000,1473.308026,1473.360294,1473.30826981928,1.000184572
0.236,1473.5977430000,1473.308588,1473.361051,1473.30883094199,1.000184846
0.2365,1473.5986220000,1473.309147,1473.361806,1473.30938969899,1.000185117
0.237,1473.5994970000,1473.309704,1473.362559,1473.30994609691,1.000185388
0.2375,1473.6003670000,1473.310258,1473.363309,1473.31050014240,1.000185657
0.238,1473.6012330000,1473.31081,1473.364057,1473.31105184212,1.000185924
0.2385,1473.6020950000,1473.31136,1473.364802,1473.31160120273,1.000186189
0.239,1473.6029520000,1473.311907,1473.365545,1473.31214823090,1.000186454
0.2395,1473.6038060000,1473.312452,1473.366285,1473.31269293334,1.000186717
0.24,1473.6046550000,1473.312995,1473.367024,1473.31323531673,1.000186978
0.2405,1473.6054990000,1473.313535,1473.367759,1473.31377538779,1.000187238
0.241,1473.6063400000,1473.314073,1473.368493,1473.31431315323,1.000187496
0.2415,1473.6071760000,1473.314609,1473.369224,1473.31484861977,1.000187753
0.242,1473.6080080000,1473.315143,1473.369952,1473.31538179415,1.000188009
0.2425,1473.6088360000,1473.315674,1473.370678,1473.31591268310,1.000188263
0.243,1473.6096600000,1473.316203,1473.371402,1473.31644129337,1.000188515
0.2435,1473.6104800000,1473.31673,1473.372124,1473.31696763171,1.000188766
0.244,1473.6112950000,1473.317254,1473.372843,1473.31749170488,1.000189016
0.2445,1473.6121070000,1473.317776,1473.37356,1473.31801351964,1.000189264
0.245,1473.6129140000,1473.318296,1473.374274,1473.31853308276,1.000189511
0.2455,1473.6137170000,1473.318814,1473.374987,1473.31905040101,1.000189756
0.246,1473.6145160000,1473.319329,1473.375697,1473.31956548116,1.000190001
0.2465,1473.6153110000,1473.319842,1473.376404,1473.32007832999,1.000190243
0.247,1473.6161020000,1473.320353,1473.377109,1473.32058895428,1.000190484
0.2475,1473.6168890000,1473.320862,1473.377812,1473.32109736081,1.000190724
0.248,1473.6176720000,1473.321369,1473.378513,1473.32160355638,1.000190962
0.2485,1473.6184510000,1473.321873,1473.379211,1473.32210754776,1.0001912
0.249,1473.6192260000,1473.322375,1473.379907,1473.32260934174,1.000191435
0.2495,1473.6199970000,1473.322875,1473.380601,1473.32310894512,1.000191669
0.25,1473.6207640000,1473.323373,1473.381292,1473.32360636468,1.000191902
0.2505,1473.6215270000,1473.323868,1473.381982,1473.32410160721,1.000192133
0.251,1473.6222860000,1473.324362,1473.382669,1473.32459467950,1.000192363
0.2515,1473.6230410000,1473.324853,1473.383353,1473.32508558833,1.000192592
0.252,1473.6237930000,1473.325342,1473.384036,1473.32557434050,1.000192819
0.2525,1473.6245400000,1473.325829,1473.384716,1473.32606094279,1.000193046
0.253,1473.6252840000,1473.326314,1473.385394,1473.32654540198,1.00019327
0.2535,1473.6260230000,1473.326796,1473.38607,1473.32702772485,1.000193494
0.254,1473.6267590000,1473.327277,1473.386743,1473.32750791818,1.000193715
0.2545,1473.6274910000,1473.327755,1473.387414,1473.32798598876,1.000193936
0.255,1473.6282190000,1473.328232,1473.388083,1473.32846194334,1.000194155
0.2555,1473.6289430000,1473.328706,1473.38875,1473.32893578870,1.000194373
0.256,1473.6296630000,1473.329178,1473.389415,1473.32940753160,1.00019459
0.2565,1473.6303800000,1473.329648,1473.390077,1473.32987717881,1.000194805
0.257,1473.6310930000,1473.330116,1473.390737,1473.33034473708,1.000195019
0.2575,1473.6318020000,1473.330582,1473.391395,1473.33081021316,1.000195232
0.258,1473.6325070000,1473.331045,1473.392051,1473.33127361380,1.000195443
0.2585,1473.6332090000,1473.331507,1473.392705,1473.33173494574,1.000195653
0.259,1473.6339070000,1473.331967,1473.393356,1473.33219421572,1.000195862
0.2595,1473.6346010000,1473.332424,1473.394006,1473.33265143047,1.000196069
0.26,1473.6352910000,1473.33288,1473.394653,1473.33310659671,1.000196276
0.2605,1473.6359780000,1473.333333,1473.395298,1473.33355972115,1.00019648
0.261,1473.6366610000,1473.333785,1473.395941,1473.33401081052,1.000196685
0.2615,1473.6373400000,1473.334234,1473.396582,1473.33445987151,1.000196887
0.262,1473.6380160000,1473.334681,1473.39722,1473.33490691081,1.000197088
0.2625,1473.6386880000,1473.335127,1473.397857,1473.33535193513,1.000197288
0.263,1473.6393570000,1473.33557,1473.398491,1473.33579495114,1.000197487
0.2635,1473.6400220000,1473.336011,1473.399123,1473.33623596550,1.000197684
0.264,1473.6406830000,1473.336451,1473.399753,1473.33667498490,1.00019788
0.2645,1473.6413410000,1473.336888,1473.400381,1473.33711201599,1.000198075
0.265,1473.6419950000,1473.337323,1473.401007,1473.33754706541,1.000198268
0.2655,1473.6426460000,1473.337757,1473.401631,1473.33798013980,1.000198461
0.266,1473.6432930000,1473.338188,1473.402253,1473.33841124580,1.000198652
0.2665,1473.6439360000,1473.338618,1473.402872,1473.33884039002,1.000198842
0.267,1473.6445760000,1473.339045,1473.40349,1473.33926757909,1.00019903
0.2675,1473.6452130000,1473.339471,1473.404105,1473.33969281959,1.000199218
0.268,1473.6458460000,1473.339894,1473.404719,1473.34011611813,1.000199405
0.2685,1473.6464750000,1473.340316,1473.40533,1473.34053748129,1.00019959
0.269,1473.6471010000,1473.340736,1473.40594,1473.34095691563,1.000199773
0.2695,1473.6477240000,1473.341154,1473.406547,1473.34137442773,1.000199956
0.27,1473.6483430000,1473.34157,1473.407152,1473.34179002412,1.000200138
0.2705,1473.6489590000,1473.341984,1473.407755,1473.34220371137,1.000200318
0.271,1473.6495710000,1473.342396,1473.408356,1473.34261549598,1.000200497
0.2715,1473.6501800000,1473.342806,1473.408956,1473.34302538449,1.000200675
0.272,1473.6507850000,1473.343214,1473.409553,1473.34343338340,1.000200852
0.2725,1473.6513870000,1473.343621,1473.410148,1473.34383949920,1.000201027
0.273,1473.6519860000,1473.344025,1473.410741,1473.34424373838,1.000201202
0.2735,1473.6525820000,1473.344428,1473.411332,1473.34464610742,1.000201375
0.274,1473.6531740000,1473.344829,1473.411921,1473.34504661277,1.000201547
0.2745,1473.6537620000,1473.345228,1473.412508,1473.34544526089,1.000201718
0.275,1473.6543480000,1473.345625,1473.413093,1473.34584205820,1.000201888
0.2755,1473.6549300000,1473.34602,1473.413677,1473.34623701114,1.000202056
0.276,1473.6555090000,1473.346414,1473.414258,1473.34663012612,1.000202224
0.2765,1473.6560840000,1473.346805,1473.414837,1473.34702140954,1.000202391
0.277,1473.6566570000,1473.347195,1473.415414,1473.34741086778,1.000202556
0.2775,1473.6572260000,1473.347583,1473.41599,1473.34779850721,1.00020272
0.278,1473.6577920000,1473.347969,1473.416563,1473.34818433421,1.000202883
0.2785,1473.6583540000,1473.348354,1473.417134,1473.34856835511,1.000203045
0.279,1473.6589130000,1473.348736,1473.417704,1473.34895057626,1.000203205
0.2795,1473.6594700000,1473.349117,1473.418272,1473.34933100397,1.000203365
0.28,1473.6600230000,1473.349496,1473.418837,1473.34970964455,1.000203524
0.2805,1473.6605720000,1473.349873,1473.419401,1473.35008650430,1.000203681
0.281,1473.6611190000,1473.350249,1473.419963,1473.35046158949,1.000203837
0.2815,1473.6616620000,1473.350622,1473.420523,1473.35083490640,1.000203992
0.282,1473.6622030000,1473.350994,1473.421081,1473.35120646128,1.000204147
0.2825,1473.6627400000,1473.351364,1473.421637,1473.35157626037,1.0002043
0.283,1473.6632740000,1473.351733,1473.422191,1473.35194430989,1.000204452
0.2835,1473.6638050000,1473.352099,1473.422743,1473.35231061605,1.000204602
0.284,1473.6643320000,1473.352464,1473.423294,1473.35267518506,1.000204753
0.2845,1473.6648570000,1473.352827,1473.423843,1473.35303802309,1.000204901
0.285,1473.6653790000,1473.353189,1473.424389,1473.35339913631,1.000205049
0.2855,1473.6658970000,1473.353548,1473.424934,1473.35375853088,1.000205195
0.286,1473.6664130000,1473.353906,1473.425477,1473.35411621294,1.000205342
0.2865,1473.6669250000,1473.354263,1473.426018,1473.35447218861,1.000205486
0.287,1473.6674350000,1473.354617,1473.426558,1473.35482646400,1.00020563
0.2875,1473.6679410000,1473.35497,1473.427095,1473.35517904520,1.000205772
0.288,1473.6684450000,1473.355322,1473.427631,1473.35552993831,1.000205913
0.2885,1473.6689450000,1473.355671,1473.428165,1473.35587914937,1.000206054
0.289,1473.6694430000,1473.356019,1473.428697,1473.35622668445,1.000206193
0.2895,1473.6699370000,1473.356365,1473.429227,1473.35657254957,1.000206331
0.29,1473.6704290000,1473.35671,1473.429755,1473.35691675077,1.000206469
0.2905,1473.6709170000,1473.357053,1473.430282,1473.35725929403,1.000206605
0.291,1473.6714030000,1473.357394,1473.430807,1473.35760018536,1.000206741
0.2915,1473.6718860000,1473.357733,1473.43133,1473.35793943073,1.000206875
0.292,1473.6723660000,1473.358071,1473.431851,1473.35827703609,1.000207008
0.2925,1473.6728420000,1473.358408,1473.43237,1473.35861300739,1.00020714
0.293,1473.6733160000,1473.358742,1473.432888,1473.35894735055,1.000207271
0.2935,1473.6737880000,1473.359075,1473.433404,1473.35928007150,1.000207402
0.294,1473.6742560000,1473.359407,1473.433918,1473.35961117612,1.000207531
0.2945,1473.6747210000,1473.359737,1473.43443,1473.35994067031,1.000207659
0.295,1473.6751840000,1473.360065,1473.434941,1473.36026855991,1.000207787
0.2955,1473.6756440000,1473.360391,1473.43545,1473.36059485079,1.000207913
0.296,1473.6761000000,1473.360716,1473.435957,1473.36091954878,1.000208038
0.2965,1473.6765550000,1473.36104,1473.436463,1473.36124265969,1.000208162
0.297,1473.6770060000,1473.361362,1473.436966,1473.36156418933,1.000208286
0.2975,1473.6774540000,1473.361682,1473.437468,1473.36188414349,1.000208408
0.298,1473.6779000000,1473.362001,1473.437968,1473.36220252793,1.00020853
0.2985,1473.6783430000,1473.362318,1473.438467,1473.36251934841,1.00020865
0.299,1473.6787830000,1473.362633,1473.438964,1473.36283461067,1.00020877
0.2995,1473.6792210000,1473.362947,1473.439459,1473.36314832043,1.000208889
0.3,1473.6796550000,1473.36326,1473.439952,1473.36346048340,1.000209006
0.3005,1473.6800870000,1473.363571,1473.440444,1473.36377110527,1.000209123
0.301,1473.6805170000,1473.36388,1473.440934,1473.36408019171,1.000209239
0.3015,1473.6809430000,1473.364188,1473.441422,1473.36438774838,1.000209354
0.302,1473.6813670000,1473.364495,1473.441909,1473.36469378092,1.000209468
0.3025,1473.6817880000,1473.364799,1473.442394,1473.36499829497,1.000209581
0.303,1473.6822070000,1473.365103,1473.442877,1473.36530129612,1.000209693
